payment_id,work_id,stage,amount,payment_date,vendor_id
P002768,W01080,1,900927.44,2023-12-24,V053
P002769,W01080,2,675695.58,2024-02-13,V066
P002770,W01080,3,675695.58,2024-05-18,V035
P002771,W01081,1,735016.77,2024-10-19,V045
P002772,W01081,2,551262.58,2024-12-02,V078
P002773,W01081,3,551262.58,2025-02-26,V035
P002774,W01082,1,1453317.68,2026-07-21,V031
P002775,W01083,1,496515.02,2026-02-20,V013
P002776,W01083,2,372386.26,2026-05-09,V061
P002777,W01083,3,372386.26,2026-07-24,V001
P002778,W01084,1,1868383.43,2024-05-23,V054
P002779,W01084,2,1868383.43,2024-09-22,V023
P002780,W01085,1,284445.4,2025-05-10,V051
P002781,W01085,2,284445.4,2025-07-24,V028
P002782,W01086,1,1268313.48,2024-04-02,V086
P002783,W01086,2,951235.11,2024-06-10,V061
P002784,W01086,3,951235.11,2024-08-02,V020
P002785,W01087,1,757669.84,2024-11-14,V010
P002786,W01087,2,568252.38,2024-12-06,V086
P002787,W01087,3,568252.38,2025-01-16,V063
P002788,W01088,1,1189148.08,2024-04-04,V005
P002789,W01088,2,891861.06,2024-06-30,V084
P002790,W01088,3,891861.06,2024-09-12,V027
P002791,W01089,1,2636279.46,2024-04-20,V071
P002792,W01089,2,2636279.46,2024-08-29,V083
P002793,W01090,1,751224.71,2024-02-25,V072
P002794,W01090,2,563418.53,2024-04-15,V066
P002795,W01090,3,563418.53,2024-07-28,V027
P002796,W01091,1,415613.42,2024-08-29,V062
P002797,W01091,2,311710.07,2024-10-04,V035
P002798,W01091,3,311710.07,2024-11-22,V009
P002799,W01092,1,640371.46,2023-07-18,V069
P002800,W01092,2,640371.46,2023-11-24,V057
P002801,W01093,1,1355853.19,2024-08-01,V071
P002802,W01093,2,1016889.89,2024-09-19,V045
P002803,W01093,3,1016889.89,2024-11-10,V038
P002804,W01094,1,709238.86,2026-03-03,V024
P002805,W01094,2,709238.86,2026-06-21,V033
P002806,W01095,1,2269760.25,2024-08-07,V062
P002807,W01095,2,1702320.19,2024-10-28,V033
P002808,W01095,3,1702320.19,2025-02-21,V077
P002809,W01096,1,797236.05,2025-02-20,V083
P002810,W01096,2,597927.04,2025-04-15,V007
P002811,W01096,3,597927.04,2025-05-27,V070
P002812,W01097,1,1046854.58,2025-07-28,V040
P002813,W01097,2,785140.94,2025-10-02,V007
P002814,W01097,3,785140.94,2025-12-03,V025
P002815,W01098,1,728546.98,2026-01-01,V021
P002816,W01098,2,546410.24,2026-03-02,V004
P002817,W01098,3,546410.24,2026-04-07,V088
P002818,W01099,1,623890.75,2026-03-30,V089
P002819,W01099,2,467918.06,2026-07-08,V067
P002820,W01100,1,658604.54,2026-03-13,V076
P002821,W01100,2,493953.4,2026-05-11,V038
P002822,W01100,3,493953.4,2026-07-02,V080
P002823,W01101,1,1444893.62,2026-03-25,V035
P002824,W01101,2,1083670.21,2026-06-22,V050
P002825,W01101,3,1083670.21,2026-08-24,V019
P002826,W01102,1,431492.86,2023-07-04,V030
P002827,W01102,2,323619.64,2023-08-13,V053
P002828,W01102,3,323619.64,2023-10-07,V076
P002829,W01103,1,1299102.88,2026-01-26,V023
P002830,W01103,2,974327.16,2026-04-16,V066
P002831,W01103,3,974327.16,2026-06-09,V020
P002832,W01104,1,1390835.96,2024-09-19,V024
P002833,W01104,2,1043126.97,2024-12-07,V011
P002834,W01104,3,1043126.97,2025-02-01,V051
P002835,W01105,1,2324719.79,2023-08-05,V068
P002837,W01106,1,1776988.34,2025-12-31,V030
P002838,W01106,2,1776988.34,2026-05-19,V080
P002839,W01107,1,1345405.64,2025-05-27,V027
P002840,W01107,2,1009054.23,2025-08-04,V053
P002841,W01107,3,1009054.23,2025-12-01,V087
P002842,W01108,1,744499.77,2025-01-28,V078
P002843,W01108,2,558374.83,2025-02-22,V015
P002844,W01108,3,558374.83,2025-03-18,V074
P002845,W01109,1,1453339.52,2024-04-10,V044
P002846,W01109,2,1090004.64,2024-06-01,V046
P002847,W01109,3,1090004.64,2024-10-06,V036
P002848,W01110,1,690410.41,2026-01-24,V019
P002849,W01110,2,517807.81,2026-03-31,V036
P002850,W01110,3,517807.81,2026-06-10,V071
P002851,W01111,1,455045.12,2025-08-29,V041
P002852,W01111,2,341283.84,2025-11-03,V027
P002853,W01111,3,341283.84,2025-12-15,V003
P002854,W01112,1,3751457.96,2024-07-04,V066
P002855,W01112,2,3751457.96,2024-10-04,V072
P002856,W01113,1,241443.88,2026-04-13,V015
P002857,W01113,2,181082.91,2026-05-24,V044
P002858,W01113,3,181082.91,2026-07-13,V090
P002859,W01114,1,1029864.18,2024-08-08,V009
P002860,W01114,2,772398.14,2024-10-14,V085
P002861,W01114,3,772398.14,2024-12-22,V016
P002862,W01115,1,948348.2,2025-10-01,V059
P002863,W01115,2,948348.2,2025-11-07,V060
P002864,W01116,1,409110.52,2024-11-23,V049
P002865,W01116,2,306832.89,2025-01-07,V049
P002866,W01116,3,306832.89,2025-02-15,V071
P002867,W01117,1,564648.22,2024-09-01,V013
P002868,W01117,2,423486.16,2024-11-09,V029
P002869,W01117,3,423486.16,2025-01-07,V085
P002870,W01118,1,1087418.06,2026-08-03,V070
P002871,W01119,1,1732315.27,2024-10-16,V071
P002872,W01119,2,1732315.27,2025-02-13,V043
P002873,W01120,1,506647.36,2024-01-05,V062
P002874,W01120,2,506647.36,2024-03-07,V065
P002875,W01121,1,619635.68,2024-02-12,V043
P002876,W01121,2,619635.68,2024-06-08,V083
P002877,W01122,1,1730370.1,2024-02-26,V015
P002878,W01122,2,1730370.1,2024-05-23,V064
P002879,W01123,1,3054538.05,2024-10-19,V003
P002880,W01123,2,2290903.54,2025-01-09,V031
P002881,W01123,3,2290903.54,2025-03-23,V090
P002882,W01124,1,1099753.86,2023-09-13,V053
P002883,W01124,2,824815.39,2023-11-20,V044
P002884,W01124,3,824815.39,2024-01-17,V016
P002885,W01125,1,729651.4,2025-01-27,V058
P002886,W01125,2,547238.55,2025-03-07,V082
P002887,W01125,3,547238.55,2025-04-02,V045
P002888,W01126,1,649664.8,2025-02-01,V077
P002889,W01126,2,487248.6,2025-04-25,V006
P002890,W01126,3,487248.6,2025-06-21,V038
P002891,W01127,1,692118.47,2024-11-05,V079
P002892,W01127,2,692118.47,2024-12-18,V038
P002893,W01128,1,653699.81,2025-01-02,V021
P002894,W01128,2,490274.86,2025-03-17,V001
P002895,W01128,3,490274.86,2025-05-03,V045
P002896,W01129,1,315447.28,2026-05-16,V041
P002897,W01129,2,236585.46,2026-06-14,V062
P002898,W01129,3,236585.46,2026-07-02,V089
P002899,W01130,1,1425253.4,2023-11-30,V007
P002900,W01130,2,1068940.05,2024-02-29,V048
P002901,W01130,3,1068940.05,2024-05-02,V031
P002902,W01131,1,1730358.19,2026-01-16,V060
P002903,W01131,2,1730358.19,2026-05-12,V026
P002904,W01132,1,722306.33,2026-04-01,V075
P002905,W01132,2,722306.33,2026-07-24,V015
P002906,W01133,1,1980918.17,2023-09-08,V002
P002907,W01133,2,1485688.63,2023-11-26,V057
P002908,W01133,3,1485688.63,2024-03-10,V026
P002909,W01134,1,1616952.32,2025-10-10,V006
P002910,W01134,2,1212714.24,2026-01-01,V006
P002911,W01134,3,1212714.24,2026-03-09,V003
P002912,W01135,1,1639837.79,2024-03-25,V069
P002913,W01135,2,1639837.79,2024-07-20,V058
P002914,W01136,1,959819.8,2026-05-09,V032
P002915,W01136,2,719864.85,2026-06-25,V030
P002916,W01137,1,886061.01,2024-12-13,V002
P002917,W01137,2,886061.01,2025-03-17,V041
P002918,W01138,1,1131134.08,2025-12-05,V088
P002919,W01138,2,848350.56,2026-02-10,V090
P002920,W01138,3,848350.56,2026-03-19,V042
P002921,W01139,1,278340.4,2025-12-01,V035
P002922,W01139,2,208755.3,2026-01-23,V078
P002923,W01139,3,208755.3,2026-02-22,V001
P002924,W01140,1,1052127.39,2025-03-08,V082
P002925,W01140,2,789095.54,2025-04-23,V058
P002926,W01140,3,789095.54,2025-06-01,V079
P002927,W01141,1,484762.82,2024-12-06,V054
P002928,W01141,2,363572.12,2025-02-22,V063
P002929,W01141,3,363572.12,2025-04-13,V007
P002930,W01142,1,1042587.48,2025-04-21,V013
P002931,W01142,2,781940.61,2025-06-11,V056
P002932,W01142,3,781940.61,2025-08-15,V079
P002933,W01143,1,3567092.54,2024-02-29,V015
P002934,W01143,2,3567092.54,2024-07-09,V017
P002935,W01144,1,884331.11,2025-11-08,V049
P002936,W01144,2,884331.11,2026-04-21,V056
P002937,W01145,1,1494469.51,2024-08-29,V061
P002938,W01145,2,1120852.13,2024-11-07,V087
P002939,W01145,3,1120852.13,2025-02-01,V055
P002940,W01146,1,738519.08,2026-01-22,V076
P002941,W01146,2,553889.31,2026-03-21,V011
P002942,W01146,3,553889.31,2026-05-04,V051
P002943,W01147,1,3631324.94,2026-01-20,V079
P002944,W01147,2,2723493.7,2026-04-26,V071
P002945,W01147,3,2723493.7,2026-06-16,V070
P002946,W01148,1,347610.58,2023-09-27,V081
P002947,W01148,2,260707.94,2023-10-24,V090
P002948,W01148,3,260707.94,2023-12-04,V079
P002949,W01149,1,1086621.24,2024-10-05,V042
P002950,W01149,2,1086621.24,2024-11-24,V081
P002951,W01150,1,619247.15,2023-10-21,V059
P002952,W01150,2,464435.36,2023-11-27,V013
P002953,W01150,3,464435.36,2023-12-26,V043
P002954,W01151,1,1247447.62,2024-08-30,V076
P002955,W01151,2,1247447.62,2024-10-04,V075
P002956,W01152,1,544316.28,2026-03-29,V047
P002957,W01152,2,408237.21,2026-04-30,V040
P002958,W01152,3,408237.21,2026-05-21,V035
P002959,W01153,1,1585613.43,2026-01-29,V044
P002960,W01153,2,1189210.07,2026-04-09,V082
P002961,W01153,3,1189210.07,2026-08-09,V013
P002962,W01154,1,1823747.78,2025-11-08,V003
P002963,W01154,2,1823747.78,2026-03-30,V063
P002964,W01155,1,872702.42,2023-11-12,V046
P002965,W01155,2,654526.81,2024-01-12,V004
P002966,W01155,3,654526.81,2024-03-18,V037
P002967,W01156,1,1437498.59,2024-01-29,V029
P002968,W01156,2,1078123.94,2024-04-04,V037
P002969,W01156,3,1078123.94,2024-06-08,V008
P002970,W01157,1,1596375.66,2023-09-26,V065
P002971,W01157,2,1197281.74,2023-12-02,V082
P002972,W01157,3,1197281.74,2024-04-03,V046
P002973,W01158,1,599199.24,2026-03-17,V076
P002974,W01158,2,599199.24,2026-06-17,V036
P002975,W01159,1,2207785.73,2026-02-21,V008
P002976,W01159,2,2207785.73,2026-07-20,V084
P002977,W01160,1,355465.75,2023-12-10,V070
P002978,W01160,2,266599.31,2024-01-23,V054
P002979,W01160,3,266599.31,2024-03-05,V031
P002980,W01161,1,2212194.26,2025-07-30,V010
P002981,W01161,2,1659145.69,2025-08-28,V090
P002983,W01162,1,1171458.96,2026-04-03,V046
P002984,W01162,2,1171458.96,2026-05-30,V054
P002985,W01163,1,170201.09,2024-12-27,V036
P002986,W01163,2,127650.82,2025-03-06,V071
P002987,W01163,3,127650.82,2025-04-03,V069
P002988,W01164,1,696170.31,2023-09-24,V036
P002989,W01164,2,696170.31,2023-11-19,V015
P002990,W01165,1,413577.31,2024-02-20,V055
P002991,W01165,2,413577.31,2024-05-08,V090
P002992,W01166,1,629756.42,2023-11-08,V064
P002993,W01166,2,472317.32,2023-12-11,V089
P002994,W01166,3,472317.32,2024-01-18,V029
P002995,W01167,1,973642.28,2025-12-17,V004
P002996,W01167,2,973642.28,2026-02-06,V015
P002997,W01168,1,3405916.77,2024-05-21,V016
P002998,W01168,2,3405916.77,2024-10-30,V044
P002999,W01169,1,400507.63,2025-07-08,V072
P003000,W01169,2,300380.72,2025-09-13,V037
P003001,W01169,3,300380.72,2025-10-13,V046
P003002,W01170,1,1747938.3,2026-05-29,V044
P003003,W01170,2,1310953.73,2026-08-12,V044
P003004,W01171,1,224122.21,2026-05-23,V046
P003005,W01171,2,168091.66,2026-07-28,V033
P003006,W01172,1,677085.89,2026-06-02,V070
P003007,W01172,2,677085.89,2026-08-05,V045
P003008,W01173,1,1111315.73,2023-10-06,V011
P003009,W01173,2,833486.8,2023-12-11,V050
P003010,W01173,3,833486.8,2024-02-16,V003
P003011,W01174,1,1078306.05,2024-04-28,V041
P003012,W01174,2,1078306.05,2024-06-18,V039
P003013,W01175,1,631712.98,2024-02-22,V037
P003014,W01175,2,473784.73,2024-05-01,V007
P003015,W01175,3,473784.73,2024-06-23,V015
P003016,W01176,1,325442.12,2024-12-13,V044
P003017,W01176,2,325442.12,2025-03-10,V062
P003018,W01177,1,621833.65,2024-09-09,V074
P003019,W01177,2,466375.24,2024-10-21,V004
P003020,W01177,3,466375.24,2024-12-02,V057
P003021,W01178,1,1108605.37,2024-09-04,V006
P003022,W01178,2,1108605.37,2024-10-06,V082
P003023,W01179,1,882869.54,2025-12-14,V011
P003024,W01179,2,882869.54,2026-02-19,V061
P003025,W01180,1,1018008.26,2024-08-10,V002
P003026,W01180,2,1018008.26,2024-10-26,V029
P003027,W01181,1,1339555.27,2024-07-14,V020
P003028,W01181,2,1004666.45,2024-10-08,V022
P003029,W01181,3,1004666.45,2025-01-15,V037
P003030,W01182,1,1035225.47,2025-11-25,V089
P003031,W01182,2,776419.1,2026-01-25,V020
P003032,W01182,3,776419.1,2026-03-22,V087
P003033,W01183,1,1395008.89,2025-12-02,V072
P003034,W01183,2,1395008.89,2026-03-14,V076
P003035,W01184,1,780998.44,2025-03-29,V044
P003036,W01184,2,780998.44,2025-07-22,V004
P003037,W01185,1,1245510.58,2025-05-25,V054
P003038,W01185,2,1245510.58,2025-10-24,V016
P003039,W01186,1,1448272.26,2026-05-10,V045
P003040,W01186,2,1086204.2,2026-08-01,V079
P003041,W01187,1,645657.96,2024-04-17,V057
P003042,W01187,2,645657.96,2024-06-15,V077
P003043,W01188,1,205528.95,2024-05-19,V009
P003044,W01188,2,154146.71,2024-07-07,V016
P003045,W01188,3,154146.71,2024-10-03,V073
P003046,W01189,1,1381663.4,2025-08-17,V018
P003047,W01189,2,1381663.4,2025-11-03,V001
P003048,W01190,1,566616.96,2025-06-24,V074
P003049,W01190,2,424962.72,2025-08-19,V036
P003050,W01190,3,424962.72,2025-11-14,V058
P003051,W01191,1,433240.99,2023-07-20,V004
P003052,W01191,2,433240.99,2023-09-05,V058
P003053,W01192,1,910043.93,2024-01-06,V001
P003054,W01192,2,682532.95,2024-04-11,V033
P003055,W01192,3,682532.95,2024-06-28,V082
P003056,W01193,1,528930.95,2026-06-19,V059
P003057,W01193,2,396698.21,2026-08-26,V011
P003058,W01194,1,416905.43,2025-10-10,V048
P003059,W01194,2,312679.07,2025-11-17,V043
P003060,W01194,3,312679.07,2025-12-13,V085
P003061,W01195,1,1328584.73,2024-04-04,V088
P003062,W01195,2,996438.55,2024-07-08,V073
P003063,W01195,3,996438.55,2024-10-08,V053
P003064,W01196,1,1364258.56,2025-04-02,V043
P003065,W01196,2,1023193.92,2025-06-12,V050
P003066,W01196,3,1023193.92,2025-09-13,V034
P003067,W01197,1,1225086.69,2024-12-15,V010
P003068,W01197,2,1225086.69,2025-03-04,V065
P003069,W01198,1,488211.29,2025-10-27,V087
P003070,W01198,2,488211.29,2025-12-21,V031
P003071,W01199,1,2144592.46,2025-05-30,V009
P003072,W01199,2,1608444.34,2025-09-15,V021
P003073,W01199,3,1608444.34,2025-11-11,V047
P003074,W01200,1,847012.96,2024-10-09,V007
P003075,W01200,2,635259.72,2024-12-05,V066
P003076,W01200,3,635259.72,2025-01-24,V082
P003077,W01201,1,585769.26,2025-05-31,V040
P003078,W01201,2,585769.26,2025-09-07,V011
P003079,W01202,1,691803.63,2024-08-08,V038
P003080,W01202,2,518852.72,2024-10-31,V054
P003081,W01202,3,518852.72,2024-11-28,V072
P003082,W01203,1,570950.5,2025-09-07,V044
P003083,W01203,2,428212.88,2025-12-02,V072
P003084,W01203,3,428212.88,2026-02-04,V066
P003085,W01204,1,1389534.42,2026-06-05,V078
P003086,W01204,2,1042150.82,2026-08-30,V002
P003087,W01205,1,1458409.97,2025-09-08,V068
P003088,W01205,2,1458409.97,2025-12-10,V039
P003089,W01206,1,3473506.05,2024-09-13,V020
P003090,W01206,2,2605129.54,2025-01-01,V082
P003091,W01206,3,2605129.54,2025-03-27,V034
P003092,W01207,1,1203010.97,2026-01-24,V087
P003093,W01207,2,902258.23,2026-03-18,V075
P003094,W01207,3,902258.23,2026-05-23,V089
P003095,W01208,1,883740.88,2024-10-14,V066
P003096,W01208,2,662805.66,2024-12-04,V028
P003097,W01208,3,662805.66,2025-01-08,V021
P003098,W01209,1,1401614.65,2025-06-21,V085
P003099,W01209,2,1051210.99,2025-09-09,V068
P003100,W01209,3,1051210.99,2025-12-18,V008
P003101,W01210,1,2102885.94,2026-07-18,V079
P003102,W01211,1,1069664.47,2023-12-18,V025
P003103,W01211,2,1069664.47,2024-03-17,V077
P003104,W01212,1,624022.83,2024-11-22,V014
P003105,W01212,2,624022.83,2025-01-17,V090
P003106,W01213,1,653240.02,2024-02-22,V004
P003107,W01213,2,489930.01,2024-05-09,V037
P003108,W01213,3,489930.01,2024-07-10,V020
P003109,W01214,1,1469165.04,2024-06-08,V072
P003110,W01214,2,1101873.78,2024-09-07,V031
P003111,W01214,3,1101873.78,2024-12-09,V007
P003112,W01215,1,439335.43,2025-04-05,V051
P003113,W01215,2,329501.57,2025-06-16,V055
P003114,W01215,3,329501.57,2025-07-23,V063
P003115,W01216,1,1992273.72,2023-12-22,V040
P003116,W01216,2,1494205.29,2024-04-07,V044
P003117,W01216,3,1494205.29,2024-07-05,V016
P003118,W01217,1,480456.96,2023-08-01,V012
P003119,W01217,2,360342.72,2023-09-03,V049
P003120,W01217,3,360342.72,2023-10-09,V038
P003121,W01218,1,1635695.46,2024-04-15,V048
P003122,W01218,2,1635695.46,2024-07-10,V036
P003123,W01219,1,863517.09,2026-02-07,V006
P003124,W01219,2,863517.09,2026-04-30,V048
P003125,W01220,1,454124.59,2024-09-02,V065
P003126,W01220,2,454124.59,2024-10-10,V064
P003127,W01221,1,1493893.32,2024-04-02,V045
P003128,W01221,2,1120419.99,2024-07-01,V070
P003129,W01221,3,1120419.99,2024-08-18,V002
P003130,W01222,1,956984.96,2025-02-21,V036
P003131,W01222,2,956984.96,2025-05-08,V081
P003132,W01223,1,753263.76,2024-02-19,V002
P003133,W01223,2,564947.82,2024-04-24,V007
P003134,W01223,3,564947.82,2024-07-27,V046
P003135,W01224,1,1238306.88,2024-05-23,V011
P003136,W01224,2,928730.16,2024-07-09,V073
P003137,W01224,3,928730.16,2024-08-21,V066
P003138,W01225,1,367613.51,2026-03-21,V012
P003139,W01225,2,275710.13,2026-04-19,V032
P003140,W01225,3,275710.13,2026-05-12,V069
P003141,W01226,1,635119.83,2024-10-04,V089
P003142,W01226,2,476339.87,2024-12-17,V003
P003143,W01226,3,476339.87,2025-02-16,V049
P003144,W01227,1,694748.8,2025-01-06,V011
P003145,W01227,2,521061.6,2025-02-28,V086
P003146,W01227,3,521061.6,2025-05-04,V081
P003147,W01228,1,1333777.49,2024-10-22,V060
P003148,W01228,2,1333777.49,2025-01-06,V079
P003149,W01229,1,287017.52,2023-08-21,V016
P003150,W01229,2,215263.14,2023-11-08,V036
P003151,W01229,3,215263.14,2023-12-23,V041
P003152,W01230,1,712111.9,2026-07-17,V061
P003154,W01231,2,1978106.4,2025-01-14,V018
P003155,W01232,1,2511611.39,2025-06-25,V020
P003156,W01232,2,1883708.54,2025-09-13,V070
P003157,W01232,3,1883708.54,2025-11-19,V070
P003158,W01233,1,2056593.73,2025-08-19,V039
P003159,W01233,2,2056593.73,2026-01-09,V043
P003160,W01234,1,272045.51,2025-08-14,V089
P003161,W01234,2,204034.13,2025-09-18,V047
P003162,W01234,3,204034.13,2025-10-15,V033
P003163,W01235,1,670281.95,2023-12-19,V074
P003164,W01235,2,502711.46,2024-03-03,V077
P003165,W01235,3,502711.46,2024-05-07,V068
P003167,W01236,2,1439489.57,2025-12-19,V011
P003168,W01237,1,845306.26,2024-12-12,V034
P003169,W01237,2,633979.69,2025-01-22,V083
P003170,W01237,3,633979.69,2025-03-25,V025
P003171,W01238,1,772802.2,2024-09-22,V009
P003172,W01238,2,772802.2,2024-12-11,V004
P003173,W01239,1,456508.16,2024-07-22,V001
P003174,W01239,2,342381.12,2024-09-02,V011
P003175,W01239,3,342381.12,2024-10-04,V021
P003176,W01240,1,1112948.75,2025-06-02,V040
P003177,W01240,2,1112948.75,2025-09-25,V084
P003178,W01241,1,761742.27,2023-10-07,V029
P003179,W01241,2,761742.27,2023-11-22,V035
P003180,W01242,1,3860011.15,2024-04-26,V004
P003181,W01242,2,3860011.15,2024-08-30,V039
P003182,W01243,1,486370.78,2024-01-06,V020
P003183,W01243,2,364778.08,2024-03-04,V049
P003184,W01243,3,364778.08,2024-05-27,V085
P003185,W01244,1,1460987.0,2024-10-26,V025
P003186,W01244,2,1095740.25,2025-01-07,V071
P003187,W01244,3,1095740.25,2025-04-28,V025
P003188,W01245,1,692226.21,2024-12-20,V061
P003189,W01245,2,692226.21,2025-02-27,V010
P003190,W01246,1,439778.71,2024-04-08,V052
P003191,W01246,2,439778.71,2024-05-31,V077
P003192,W01247,1,979990.34,2026-03-04,V076
P003193,W01247,2,734992.76,2026-04-26,V063
P003194,W01247,3,734992.76,2026-07-04,V003
P003195,W01248,1,550034.93,2025-07-19,V021
P003196,W01248,2,412526.2,2025-10-07,V033
P003197,W01248,3,412526.2,2025-12-07,V055
P003198,W01249,1,465967.14,2023-07-05,V073
P003199,W01249,2,465967.14,2023-09-21,V071
P003200,W01250,1,973978.23,2025-01-10,V045
P003201,W01250,2,973978.23,2025-03-22,V064
P003202,W01251,1,1393225.42,2025-12-29,V087
P003203,W01251,2,1044919.06,2026-02-15,V023
P003204,W01251,3,1044919.06,2026-05-05,V042
P003205,W01252,1,1646577.57,2025-05-05,V066
P003206,W01252,2,1646577.57,2025-09-06,V009
P003207,W01253,1,786173.43,2023-08-24,V037
P003208,W01253,2,786173.43,2023-11-18,V025
P003209,W01254,1,1356863.08,2024-11-12,V087
P003210,W01254,2,1017647.31,2025-02-07,V025
P003211,W01254,3,1017647.31,2025-03-28,V025
P003212,W01255,1,1045598.8,2026-02-16,V080
P003213,W01255,2,1045598.8,2026-05-15,V021
P003214,W01256,1,579273.33,2024-01-31,V089
P003215,W01256,2,434455.0,2024-03-26,V047
P003216,W01256,3,434455.0,2024-05-27,V051
P003217,W01257,1,3402587.71,2023-12-28,V038
P003218,W01257,2,2551940.78,2024-04-07,V004
P003219,W01257,3,2551940.78,2024-06-21,V018
P003220,W01258,1,1500296.07,2023-12-31,V038
P003221,W01258,2,1125222.05,2024-03-12,V088
P003222,W01258,3,1125222.05,2024-05-15,V019
P003223,W01259,1,1121436.77,2025-02-09,V072
P003224,W01259,2,1121436.77,2025-05-24,V015
P003225,W01260,1,1379316.69,2023-10-22,V037
P003226,W01260,2,1034487.52,2023-12-29,V038
P003227,W01260,3,1034487.52,2024-03-14,V089
P003228,W01261,1,647284.14,2025-11-29,V044
P003229,W01261,2,647284.14,2026-01-03,V034
P003230,W01262,1,1096134.34,2024-04-20,V050
P003231,W01262,2,1096134.34,2024-06-10,V040
P003232,W01263,1,2402815.2,2023-11-22,V084
P003233,W01263,2,2402815.2,2024-03-06,V026
P003234,W01264,1,478037.09,2024-09-12,V073
P003235,W01264,2,358527.82,2024-10-24,V023
P003236,W01264,3,358527.82,2024-11-19,V023
P003237,W01265,1,647645.09,2024-11-03,V075
P003238,W01265,2,485733.82,2025-01-26,V072
P003239,W01265,3,485733.82,2025-04-03,V011
P003240,W01266,1,1613654.45,2024-01-19,V048
P003241,W01266,2,1613654.45,2024-04-24,V049
P003242,W01267,1,222328.37,2026-05-15,V018
P003243,W01267,2,166746.28,2026-06-10,V043
P003244,W01267,3,166746.28,2026-07-15,V034
P003245,W01268,1,566446.04,2023-10-15,V057
P003246,W01268,2,424834.53,2023-12-15,V046
P003247,W01268,3,424834.53,2024-02-20,V065
P003248,W01269,1,1520928.84,2026-05-05,V020
P003249,W01270,1,652737.73,2024-06-09,V049
P003250,W01270,2,489553.3,2024-08-20,V016
P003251,W01270,3,489553.3,2024-10-29,V027
P003252,W01271,1,749946.31,2026-03-24,V001
P003253,W01271,2,749946.31,2026-07-12,V080
P003254,W01272,1,1901231.33,2023-10-19,V045
P003255,W01272,2,1901231.33,2024-01-24,V065
P003256,W01273,1,589444.02,2026-05-07,V016
P003257,W01273,2,442083.02,2026-06-30,V085
P003258,W01273,3,442083.02,2026-08-08,V027
P003259,W01274,1,1743400.41,2025-03-18,V059
P003260,W01274,2,1743400.41,2025-08-02,V077
P003261,W01275,1,537111.37,2023-10-21,V055
P003262,W01275,2,402833.53,2023-12-24,V077
P003263,W01275,3,402833.53,2024-02-13,V067
P003265,W01276,2,1060738.42,2025-09-10,V080
P003266,W01276,3,1060738.42,2025-11-12,V048
P003267,W01277,1,1204499.46,2023-08-23,V045
P003268,W01277,2,903374.59,2023-11-03,V049
P003269,W01277,3,903374.59,2024-01-07,V019
P003270,W01278,1,547549.36,2025-09-28,V062
P003271,W01278,2,410662.02,2025-11-30,V045
P003272,W01278,3,410662.02,2026-02-21,V041
P003273,W01279,1,1856957.68,2025-12-08,V038
P003274,W01279,2,1856957.68,2026-04-22,V084
P003275,W01280,1,745037.71,2024-02-16,V055
P003276,W01280,2,558778.28,2024-04-15,V037
P003277,W01280,3,558778.28,2024-07-20,V081
P003278,W01281,1,427420.55,2024-08-19,V014
P003279,W01281,2,427420.55,2024-11-01,V015
P003280,W01282,1,544283.71,2025-12-12,V019
P003281,W01282,2,408212.78,2026-02-24,V058
P003282,W01282,3,408212.78,2026-04-10,V004
P003283,W01283,1,595255.58,2024-06-14,V030
P003284,W01283,2,446441.69,2024-07-11,V016
P003285,W01283,3,446441.69,2024-08-15,V050
P003286,W01284,1,1879194.84,2023-11-11,V044
P003287,W01284,2,1879194.84,2024-04-08,V058
P003288,W01285,1,588150.04,2026-06-14,V081
P003289,W01286,1,423971.7,2023-07-07,V082
P003290,W01286,2,317978.77,2023-08-20,V044
P003291,W01286,3,317978.77,2023-10-07,V034
P003292,W01287,1,2165714.79,2026-04-17,V080
P003293,W01287,2,1624286.09,2026-06-24,V076
P003294,W01288,1,1990458.14,2025-06-18,V043
P003295,W01288,2,1492843.6,2025-09-16,V014
P003296,W01288,3,1492843.6,2025-11-27,V077
P003297,W01289,1,1745423.51,2025-05-29,V008
P003298,W01289,2,1745423.51,2025-08-16,V055
P003299,W01290,1,640805.43,2024-10-10,V051
P003300,W01290,2,480604.07,2024-11-08,V083
P003301,W01290,3,480604.07,2024-11-27,V002
P003302,W01291,1,1192515.36,2024-09-25,V075
P003303,W01291,2,894386.52,2024-11-15,V037
P003304,W01291,3,894386.52,2025-02-04,V020
P003305,W01292,1,579871.92,2025-09-09,V071
P003306,W01292,2,434903.94,2025-11-30,V079
P003307,W01292,3,434903.94,2026-01-31,V053
P003308,W01293,1,333969.66,2025-03-28,V033
P003309,W01293,2,250477.25,2025-05-16,V086
P003310,W01293,3,250477.25,2025-06-17,V016
P003311,W01294,1,358901.07,2024-08-04,V020
P003312,W01294,2,269175.8,2024-09-15,V074
P003313,W01294,3,269175.8,2024-11-01,V008
P003314,W01295,1,774665.99,2025-07-02,V037
P003315,W01295,2,580999.49,2025-09-03,V066
P003316,W01295,3,580999.49,2025-09-28,V049
P003317,W01296,1,516312.59,2023-12-02,V023
P003318,W01296,2,516312.59,2024-02-07,V016
P003319,W01297,1,1096927.61,2025-10-13,V013
P003320,W01297,2,1096927.61,2025-12-08,V009
P003321,W01298,1,783663.83,2025-12-08,V057
P003322,W01298,2,783663.83,2026-03-26,V016
